"Year";"Sex";"Age";"County";"PopJan1";"PopMidYear"
2011;"Nõ";55;"Szabolcs-Szatmár-Bereg megye";21151;21291
2011;"Nõ";55;"Jász-Nagykun-Szolnok megye";15912;16095,5
2011;"Nõ";55;"Bács-Kiskun megye";20940;21223,5
2011;"Nõ";55;"Békés megye";15100;15328
2011;"Nõ";55;"Csongrád megye";17078;17233,5
2011;"Nõ";60;"Budapest";64190;64241,5
2011;"Nõ";60;"Pest megye";39983;40895
2011;"Nõ";60;"Fejér megye";14217;14569,5
2011;"Nõ";60;"Komárom-Esztergom megye";10286;10572,5
2011;"Nõ";60;"Veszprém megye";11830;12185,5
2011;"Nõ";60;"Gyõr-Moson-Sopron megye";14677;14990
2011;"Nõ";60;"Vas megye";9019;9314,5
2011;"Nõ";60;"Zala megye";10209;10458,5
2011;"Nõ";60;"Baranya megye";13240;13511,5
2011;"Nõ";60;"Somogy megye";11651;12005
2011;"Nõ";60;"Tolna megye";8388;8576,5
2011;"Nõ";60;"Borsod-Abaúj-Zemplén megye";22437;22904,5
2011;"Nõ";60;"Heves megye";11021;11200,5
2011;"Nõ";60;"Nógrád megye";7107;7219,5
2011;"Nõ";60;"Hajdú-Bihar megye";17053;17490
2011;"Nõ";60;"Szabolcs-Szatmár-Bereg megye";17174;17758
2011;"Nõ";60;"Jász-Nagykun-Szolnok megye";13070;13324,5
2011;"Nõ";60;"Bács-Kiskun megye";18159;18360
2011;"Nõ";60;"Békés megye";13467;13578,5
2011;"Nõ";60;"Csongrád megye";15023;15139
2011;"Nõ";65;"Budapest";58896;59209
2011;"Nõ";65;"Pest megye";34476;34492
2011;"Nõ";65;"Fejér megye";12016;11885
2011;"Nõ";65;"Komárom-Esztergom megye";9160;8994,5
2011;"Nõ";65;"Veszprém megye";10508;10425
2011;"Nõ";65;"Gyõr-Moson-Sopron megye";12615;12631
2011;"Nõ";65;"Vas megye";7640;7660
2011;"Nõ";65;"Zala megye";8801;8773,5
2011;"Nõ";65;"Baranya megye";11558;11415
2011;"Nõ";65;"Somogy megye";9896;9754,5
2011;"Nõ";65;"Tolna megye";6869;6840,5
2011;"Nõ";65;"Borsod-Abaúj-Zemplén megye";20134;19845
2011;"Nõ";65;"Heves megye";9939;9891
2011;"Nõ";65;"Nógrád megye";6736;6677
2011;"Nõ";65;"Hajdú-Bihar megye";14458;14380,5
2011;"Nõ";65;"Szabolcs-Szatmár-Bereg megye";13179;13223,5
2011;"Nõ";65;"Jász-Nagykun-Szolnok megye";11691;11578
2011;"Nõ";65;"Bács-Kiskun megye";15963;15974,5
2011;"Nõ";65;"Békés megye";11233;11208
2011;"Nõ";65;"Csongrád megye";13070;13147,5
2011;"Nõ";70;"Budapest";45883;46479
2011;"Nõ";70;"Pest megye";26895;27271
2011;"Nõ";70;"Fejér megye";10744;10794,5
2011;"Nõ";70;"Komárom-Esztergom megye";8061;8120,5
2011;"Nõ";70;"Veszprém megye";9565;9598
2011;"Nõ";70;"Gyõr-Moson-Sopron megye";10844;10879,5
2011;"Nõ";70;"Vas megye";6679;6707
2011;"Nõ";70;"Zala megye";8183;8174
2011;"Nõ";70;"Baranya megye";10419;10459,5
2011;"Nõ";70;"Somogy megye";8889;8947
2011;"Nõ";70;"Tolna megye";6428;6401
2011;"Nõ";70;"Borsod-Abaúj-Zemplén megye";18964;18832
2011;"Nõ";70;"Heves megye";8907;8885,5
2011;"Nõ";70;"Nógrád megye";5920;5867
2011;"Nõ";70;"Hajdú-Bihar megye";13007;13014
2011;"Nõ";70;"Szabolcs-Szatmár-Bereg megye";12843;12670,5
2011;"Nõ";70;"Jász-Nagykun-Szolnok megye";10947;10913,5
2011;"Nõ";70;"Bács-Kiskun megye";14416;14414,5
2011;"Nõ";70;"Békés megye";10545;10560
2011;"Nõ";70;"Csongrád megye";11258;11285,5
2011;"Nõ";75;"Budapest";39271;38999
2011;"Nõ";75;"Pest megye";21815;21938
2011;"Nõ";75;"Fejér megye";9218;9233
2011;"Nõ";75;"Komárom-Esztergom megye";6297;6339,5
2011;"Nõ";75;"Veszprém megye";7911;7839
2011;"Nõ";75;"Gyõr-Moson-Sopron megye";9033;9031
2011;"Nõ";75;"Vas megye";5655;5588
2011;"Nõ";75;"Zala megye";7133;7061
2011;"Nõ";75;"Baranya megye";8768;8784,5
2011;"Nõ";75;"Somogy megye";7470;7433
2011;"Nõ";75;"Tolna megye";5462;5446
2011;"Nõ";75;"Borsod-Abaúj-Zemplén megye";15479;15626
2011;"Nõ";75;"Heves megye";7815;7737
2011;"Nõ";75;"Nógrád megye";5072;5048,5
2011;"Nõ";75;"Hajdú-Bihar megye";10746;10751
2011;"Nõ";75;"Szabolcs-Szatmár-Bereg megye";11052;11076,5
2011;"Nõ";75;"Jász-Nagykun-Szolnok megye";9065;9086
2011;"Nõ";75;"Bács-Kiskun megye";12013;12002,5
2011;"Nõ";75;"Békés megye";8953;8934,5
2011;"Nõ";75;"Csongrád megye";9108;9111
2011;"Nõ";80;"Budapest";33238;32939
2011;"Nõ";80;"Pest megye";15752;15866
2011;"Nõ";80;"Fejér megye";6051;6134
2011;"Nõ";80;"Komárom-Esztergom megye";4366;4423
2011;"Nõ";80;"Veszprém megye";5553;5640
2011;"Nõ";80;"Gyõr-Moson-Sopron megye";6746;6797,5
2011;"Nõ";80;"Vas megye";4338;4338,5
2011;"Nõ";80;"Zala megye";5156;5219
2011;"Nõ";80;"Baranya megye";6439;6388,5
2011;"Nõ";80;"Somogy megye";5324;5356
2011;"Nõ";80;"Tolna megye";4058;4078,5
2011;"Nõ";80;"Borsod-Abaúj-Zemplén megye";10721;10680,5
2011;"Nõ";80;"Heves megye";5390;5431
2011;"Nõ";80;"Nógrád megye";3327;3353,5
2011;"Nõ";80;"Hajdú-Bihar megye";7890;7941,5
2011;"Nõ";80;"Szabolcs-Szatmár-Bereg megye";7750;7751,5
2011;"Nõ";80;"Jász-Nagykun-Szolnok megye";6458;6483,5
2011;"Nõ";80;"Bács-Kiskun megye";9080;8998,5
2011;"Nõ";80;"Békés megye";6639;6574,5
2011;"Nõ";80;"Csongrád megye";7193;7115,5
2011;"Nõ";85;"Budapest";29081;29509
2011;"Nõ";85;"Pest megye";12266;12550,5
2011;"Nõ";85;"Fejér megye";4283;4399,5
2011;"Nõ";85;"Komárom-Esztergom megye";3154;3232,5
2011;"Nõ";85;"Veszprém megye";3892;3999,5
2011;"Nõ";85;"Gyõr-Moson-Sopron megye";4902;4996
2011;"Nõ";85;"Vas megye";3199;3236,5
2011;"Nõ";85;"Zala megye";3942;4021
2011;"Nõ";85;"Baranya megye";4451;4578,5
2011;"Nõ";85;"Somogy megye";3771;3831,5
2011;"Nõ";85;"Tolna megye";2915;2992,5
2011;"Nõ";85;"Borsod-Abaúj-Zemplén megye";7928;8115
2011;"Nõ";85;"Heves megye";4069;4136
2011;"Nõ";85;"Nógrád megye";2511;2546,5
2011;"Nõ";85;"Hajdú-Bihar megye";5394;5545
2011;"Nõ";85;"Szabolcs-Szatmár-Bereg megye";5364;5515,5
2011;"Nõ";85;"Jász-Nagykun-Szolnok megye";4718;4828
2011;"Nõ";85;"Bács-Kiskun megye";6434;6607,5
2011;"Nõ";85;"Békés megye";5019;5159
2011;"Nõ";85;"Csongrád megye";5336;5471
2012;"Férfi";0;"Budapest";42827;43077,5
2012;"Férfi";0;"Pest megye";34511;34339,5
2012;"Férfi";0;"Fejér megye";10233;10158,5
2012;"Férfi";0;"Komárom-Esztergom megye";7293;7270
2012;"Férfi";0;"Veszprém megye";8067;7994
2012;"Férfi";0;"Gyõr-Moson-Sopron megye";10852;10870,5
2012;"Férfi";0;"Vas megye";5439;5390
2012;"Férfi";0;"Zala megye";5935;5863
2012;"Férfi";0;"Baranya megye";8930;8810
2012;"Férfi";0;"Somogy megye";6846;6733,5
2012;"Férfi";0;"Tolna megye";5188;5148,5
2012;"Férfi";0;"Borsod-Abaúj-Zemplén megye";17575;17343,5
2012;"Férfi";0;"Heves megye";7239;7126,5
2012;"Férfi";0;"Nógrád megye";4418;4357
2012;"Férfi";0;"Hajdú-Bihar megye";13384;13182
2012;"Férfi";0;"Szabolcs-Szatmár-Bereg megye";14882;14675,5
2012;"Férfi";0;"Jász-Nagykun-Szolnok megye";9218;9095,5
2012;"Férfi";0;"Bács-Kiskun megye";12049;11915
2012;"Férfi";0;"Békés megye";7394;7268,5
2012;"Férfi";0;"Csongrád megye";9090;8968
2012;"Férfi";5;"Budapest";36709;37626
2012;"Férfi";5;"Pest megye";35117;35350
2012;"Férfi";5;"Fejér megye";10545;10543
2012;"Férfi";5;"Komárom-Esztergom megye";7593;7602
2012;"Férfi";5;"Veszprém megye";8456;8466,5
2012;"Férfi";5;"Gyõr-Moson-Sopron megye";11044;11166,5
2012;"Férfi";5;"Vas megye";6037;5998,5
2012;"Férfi";5;"Zala megye";6223;6235
2012;"Férfi";5;"Baranya megye";9223;9217,5
2012;"Férfi";5;"Somogy megye";7723;7667,5
2012;"Férfi";5;"Tolna megye";5563;5524
2012;"Férfi";5;"Borsod-Abaúj-Zemplén megye";18742;18626,5
2012;"Férfi";5;"Heves megye";7691;7658,5
2012;"Férfi";5;"Nógrád megye";5147;5080
2012;"Férfi";5;"Hajdú-Bihar megye";14383;14359
2012;"Férfi";5;"Szabolcs-Szatmár-Bereg megye";16329;16223,5
2012;"Férfi";5;"Jász-Nagykun-Szolnok megye";10070;9987,5
2012;"Férfi";5;"Bács-Kiskun megye";13016;12964,5
2012;"Férfi";5;"Békés megye";8598;8483,5
2012;"Férfi";5;"Csongrád megye";9728;9747
2012;"Férfi";10;"Budapest";32402;32669,5
2012;"Férfi";10;"Pest megye";33628;33661
2012;"Férfi";10;"Fejér megye";10530;10576,5
2012;"Férfi";10;"Komárom-Esztergom megye";7728;7697
2012;"Férfi";10;"Veszprém megye";8376;8321,5
2012;"Férfi";10;"Gyõr-Moson-Sopron megye";10723;10776,5
2012;"Férfi";10;"Vas megye";6088;6075,5
2012;"Férfi";10;"Zala megye";6670;6549,5
2012;"Férfi";10;"Baranya megye";9260;9211,5
2012;"Férfi";10;"Somogy megye";8265;8153,5
2012;"Férfi";10;"Tolna megye";5878;5834
2012;"Férfi";10;"Borsod-Abaúj-Zemplén megye";20648;20250
2012;"Férfi";10;"Heves megye";8151;8042
2012;"Férfi";10;"Nógrád megye";5323;5325
2012;"Férfi";10;"Hajdú-Bihar megye";15207;15059
2012;"Férfi";10;"Szabolcs-Szatmár-Bereg megye";18267;17852
2012;"Férfi";10;"Jász-Nagykun-Szolnok megye";10436;10398
2012;"Férfi";10;"Bács-Kiskun megye";13476;13454
2012;"Férfi";10;"Békés megye";9317;9264
2012;"Férfi";10;"Csongrád megye";9858;9828,5
2012;"Férfi";15;"Budapest";39777;38878,5
2012;"Férfi";15;"Pest megye";37747;37361,5
2012;"Férfi";15;"Fejér megye";13189;12755,5
2012;"Férfi";15;"Komárom-Esztergom megye";9204;9008,5
2012;"Férfi";15;"Veszprém megye";10894;10677,5
2012;"Férfi";15;"Gyõr-Moson-Sopron megye";13575;13377
2012;"Férfi";15;"Vas megye";7665;7562,5
2012;"Férfi";15;"Zala megye";8081;7937,5
2012;"Férfi";15;"Baranya megye";11588;11336
2012;"Férfi";15;"Somogy megye";10029;9861,5
2012;"Férfi";15;"Tolna megye";7429;7248
2012;"Férfi";15;"Borsod-Abaúj-Zemplén megye";23743;23428,5
2012;"Férfi";15;"Heves megye";9676;9586,5
2012;"Férfi";15;"Nógrád megye";6379;6212,5
2012;"Férfi";15;"Hajdú-Bihar megye";18688;18350
2012;"Férfi";15;"Szabolcs-Szatmár-Bereg megye";20539;20468
2012;"Férfi";15;"Jász-Nagykun-Szolnok megye";12720;12387,5
2012;"Férfi";15;"Bács-Kiskun megye";16385;16028
2012;"Férfi";15;"Békés megye";11587;11374
2012;"Férfi";15;"Csongrád megye";12702;12416,5
2012;"Férfi";20;"Budapest";53072;53246,5
2012;"Férfi";20;"Pest megye";38300;38486,5
2012;"Férfi";20;"Fejér megye";14186;14239
2012;"Férfi";20;"Komárom-Esztergom megye";9951;9938
2012;"Férfi";20;"Veszprém megye";11738;11769
2012;"Férfi";20;"Gyõr-Moson-Sopron megye";14318;14408,5
2012;"Férfi";20;"Vas megye";7719;7670,5
2012;"Férfi";20;"Zala megye";8305;8293,5
2012;"Férfi";20;"Baranya megye";12662;12648,5
2012;"Férfi";20;"Somogy megye";9515;9586,5
2012;"Férfi";20;"Tolna megye";7154;7202,5
2012;"Férfi";20;"Borsod-Abaúj-Zemplén megye";24111;24170
2012;"Férfi";20;"Heves megye";9627;9644,5
2012;"Férfi";20;"Nógrád megye";6336;6335
2012;"Férfi";20;"Hajdú-Bihar megye";19751;19793,5
2012;"Férfi";20;"Szabolcs-Szatmár-Bereg megye";19628;19720
2012;"Férfi";20;"Jász-Nagykun-Szolnok megye";12657;12707,5
2012;"Férfi";20;"Bács-Kiskun megye";16928;17118
2012;"Férfi";20;"Békés megye";11139;11141,5
2012;"Férfi";20;"Csongrád megye";14429;14409,5
2012;"Férfi";25;"Budapest";60582;60097,5
2012;"Férfi";25;"Pest megye";35911;35774,5
2012;"Férfi";25;"Fejér megye";13755;13754,5
2012;"Férfi";25;"Komárom-Esztergom megye";9969;9912,5
2012;"Férfi";25;"Veszprém megye";11045;10928,5
2012;"Férfi";25;"Gyõr-Moson-Sopron megye";14350;14415
2012;"Férfi";25;"Vas megye";7661;7628
2012;"Férfi";25;"Zala megye";8223;8122,5
2012;"Férfi";25;"Baranya megye";11445;11347
2012;"Férfi";25;"Somogy megye";9126;9063
2012;"Férfi";25;"Tolna megye";7162;7139,5
2012;"Férfi";25;"Borsod-Abaúj-Zemplén megye";22049;22015,5
2012;"Férfi";25;"Heves megye";9038;8937,5
2012;"Férfi";25;"Nógrád megye";6154;6114
2012;"Férfi";25;"Hajdú-Bihar megye";17884;17908,5
2012;"Férfi";25;"Szabolcs-Szatmár-Bereg megye";18429;18453
2012;"Férfi";25;"Jász-Nagykun-Szolnok megye";11919;11869
2012;"Férfi";25;"Bács-Kiskun megye";15759;15781
2012;"Férfi";25;"Békés megye";10329;10342,5
2012;"Férfi";25;"Csongrád megye";12874;12860,5
2012;"Férfi";30;"Budapest";76797;75062
2012;"Férfi";30;"Pest megye";47100;45623,5
2012;"Férfi";30;"Fejér megye";16872;16430
2012;"Férfi";30;"Komárom-Esztergom megye";12122;11718,5
2012;"Férfi";30;"Veszprém megye";13456;13039
2012;"Férfi";30;"Gyõr-Moson-Sopron megye";18649;18235,5
2012;"Férfi";30;"Vas megye";9951;9656,5
2012;"Férfi";30;"Zala megye";10641;10308
2012;"Férfi";30;"Baranya megye";13348;12933
2012;"Férfi";30;"Somogy megye";11158;10835,5
2012;"Férfi";30;"Tolna megye";8305;8113,5
2012;"Férfi";30;"Borsod-Abaúj-Zemplén megye";24327;23769,5
2012;"Férfi";30;"Heves megye";11156;10838,5
2012;"Férfi";30;"Nógrád megye";7124;6958
2012;"Férfi";30;"Hajdú-Bihar megye";20474;19969,5
2012;"Férfi";30;"Szabolcs-Szatmár-Bereg megye";20661;20295
2012;"Férfi";30;"Jász-Nagykun-Szolnok megye";14367;14042
2012;"Férfi";30;"Bács-Kiskun megye";19088;18547
2012;"Férfi";30;"Békés megye";12333;11977,5
2012;"Férfi";30;"Csongrád megye";15133;14721
2012;"Férfi";35;"Budapest";77228;79072,5
2012;"Férfi";35;"Pest megye";56424;57170,5
2012;"Férfi";35;"Fejér megye";18526;18807
2012;"Férfi";35;"Komárom-Esztergom megye";12955;13173,5
2012;"Férfi";35;"Veszprém megye";14757;14962,5
2012;"Férfi";35;"Gyõr-Moson-Sopron megye";19990;20518
2012;"Férfi";35;"Vas megye";10919;11072,5
2012;"Férfi";35;"Zala megye";11721;11889,5
2012;"Férfi";35;"Baranya megye";14910;14944,5
2012;"Férfi";35;"Somogy megye";12514;12611,5
2012;"Férfi";35;"Tolna megye";9135;9206,5
2012;"Férfi";35;"Borsod-Abaúj-Zemplén megye";25435;25618
2012;"Férfi";35;"Heves megye";12165;12288,5
2012;"Férfi";35;"Nógrád megye";7935;8010,5
2012;"Férfi";35;"Hajdú-Bihar megye";21899;22077
2012;"Férfi";35;"Szabolcs-Szatmár-Bereg megye";22963;23061
2012;"Férfi";35;"Jász-Nagykun-Szolnok megye";15293;15405,5
2012;"Férfi";35;"Bács-Kiskun megye";21025;21342
2012;"Férfi";35;"Békés megye";14468;14549
2012;"Férfi";35;"Csongrád megye";16714;16930
2012;"Férfi";40;"Budapest";61752;62471,5
2012;"Férfi";40;"Pest megye";49347;49746
2012;"Férfi";40;"Fejér megye";15541;15631,5
2012;"Férfi";40;"Komárom-Esztergom megye";11088;11150,5
2012;"Férfi";40;"Veszprém megye";12755;12782,5
2012;"Férfi";40;"Gyõr-Moson-Sopron megye";16983;17185,5
2012;"Férfi";40;"Vas megye";9570;9680,5
2012;"Férfi";40;"Zala megye";10239;10274,5
2012;"Férfi";40;"Baranya megye";13208;13191,5
2012;"Férfi";40;"Somogy megye";11094;11165,5
2012;"Férfi";40;"Tolna megye";8206;8187
2012;"Férfi";40;"Borsod-Abaúj-Zemplén megye";23763;23567
2012;"Férfi";40;"Heves megye";10841;10864
2012;"Férfi";40;"Nógrád megye";7258;7202
2012;"Férfi";40;"Hajdú-Bihar megye";19431;19570,5
2012;"Férfi";40;"Szabolcs-Szatmár-Bereg megye";20246;20294,5
2012;"Férfi";40;"Jász-Nagykun-Szolnok megye";13627;13629
2012;"Férfi";40;"Bács-Kiskun megye";18664;18762
2012;"Férfi";40;"Békés megye";12706;12660,5
2012;"Férfi";40;"Csongrád megye";14556;14588,5
2012;"Férfi";45;"Budapest";45817;47396,5
2012;"Férfi";45;"Pest megye";37123;38471
2012;"Férfi";45;"Fejér megye";12871;13126,5
2012;"Férfi";45;"Komárom-Esztergom megye";9366;9503,5
2012;"Férfi";45;"Veszprém megye";11323;11439
2012;"Férfi";45;"Gyõr-Moson-Sopron megye";13351;13705
2012;"Férfi";45;"Vas megye";8300;8340,5
2012;"Férfi";45;"Zala megye";8910;9052,5
2012;"Férfi";45;"Baranya megye";11751;11877
2012;"Férfi";45;"Somogy megye";9974;10122
2012;"Férfi";45;"Tolna megye";7355;7452
2012;"Férfi";45;"Borsod-Abaúj-Zemplén megye";21649;21860,5
2012;"Férfi";45;"Heves megye";9217;9344,5
2012;"Férfi";45;"Nógrád megye";6477;6535,5
2012;"Férfi";45;"Hajdú-Bihar megye";16449;16717,5
2012;"Férfi";45;"Szabolcs-Szatmár-Bereg megye";17763;18027,5
2012;"Férfi";45;"Jász-Nagykun-Szolnok megye";11795;11969,5
2012;"Férfi";45;"Bács-Kiskun megye";16267;16377,5
2012;"Férfi";45;"Békés megye";11188;11401,5
2012;"Férfi";45;"Csongrád megye";12117;12329
2012;"Férfi";50;"Budapest";43981;43406,5
2012;"Férfi";50;"Pest megye";35044;34641,5
2012;"Férfi";50;"Fejér megye";13926;13632
2012;"Férfi";50;"Komárom-Esztergom megye";9845;9646
2012;"Férfi";50;"Veszprém megye";12187;11944,5
2012;"Férfi";50;"Gyõr-Moson-Sopron megye";14026;13788,5
2012;"Férfi";50;"Vas megye";8557;8447,5
2012;"Férfi";50;"Zala megye";10135;9897
2012;"Férfi";50;"Baranya megye";13588;13204,5
2012;"Férfi";50;"Somogy megye";11045;10763,5
2012;"Férfi";50;"Tolna megye";8010;7798
2012;"Férfi";50;"Borsod-Abaúj-Zemplén megye";22970;22531
2012;"Férfi";50;"Heves megye";10095;9872,5
2012;"Férfi";50;"Nógrád megye";7150;7068,5
2012;"Férfi";50;"Hajdú-Bihar megye";17496;17161
2012;"Férfi";50;"Szabolcs-Szatmár-Bereg megye";19029;18726,5
2012;"Férfi";50;"Jász-Nagykun-Szolnok megye";12652;12343,5
2012;"Férfi";50;"Bács-Kiskun megye";17276;17001,5
2012;"Férfi";50;"Békés megye";12134;11765,5
2012;"Férfi";50;"Csongrád megye";12464;12198,5
2012;"Férfi";55;"Budapest";58865;57725,5
2012;"Férfi";55;"Pest megye";42019;41560,5
2012;"Férfi";55;"Fejér megye";16259;16172,5
2012;"Férfi";55;"Komárom-Esztergom megye";11245;11202
2012;"Férfi";55;"Veszprém megye";13833;13856
2012;"Férfi";55;"Gyõr-Moson-Sopron megye";16332;16261
2012;"Férfi";55;"Vas megye";10287;10184
2012;"Férfi";55;"Zala megye";11618;11603
2012;"Férfi";55;"Baranya megye";14595;14686
2012;"Férfi";55;"Somogy megye";12831;12842,5
2012;"Férfi";55;"Tolna megye";9450;9456,5
2012;"Férfi";55;"Borsod-Abaúj-Zemplén megye";24549;24604,5
2012;"Férfi";55;"Heves megye";11577;11524,5
2012;"Férfi";55;"Nógrád megye";7860;7819
2012;"Férfi";55;"Hajdú-Bihar megye";19163;19192
2012;"Férfi";55;"Szabolcs-Szatmár-Bereg megye";19947;20027
2012;"Férfi";55;"Jász-Nagykun-Szolnok megye";15079;14994,5
2012;"Férfi";55;"Bács-Kiskun megye";19341;19388,5
2012;"Férfi";55;"Békés megye";14746;14747,5
2012;"Férfi";55;"Csongrád megye";15075;15020,5
2012;"Férfi";60;"Budapest";48608;48644
2012;"Férfi";60;"Pest megye";35043;35231,5
2012;"Férfi";60;"Fejér megye";12751;12907,5
2012;"Férfi";60;"Komárom-Esztergom megye";8904;8893,5
2012;"Férfi";60;"Veszprém megye";10836;10926,5
2012;"Férfi";60;"Gyõr-Moson-Sopron megye";13459;13438
2012;"Férfi";60;"Vas megye";8433;8534
2012;"Férfi";60;"Zala megye";9365;9473,5
2012;"Férfi";60;"Baranya megye";11254;11304
2012;"Férfi";60;"Somogy megye";10543;10624
2012;"Férfi";60;"Tolna megye";7474;7510,5
2012;"Férfi";60;"Borsod-Abaúj-Zemplén megye";19107;19205
2012;"Férfi";60;"Heves megye";9471;9501
2012;"Férfi";60;"Nógrád megye";6259;6312
2012;"Férfi";60;"Hajdú-Bihar megye";15144;15294
2012;"Férfi";60;"Szabolcs-Szatmár-Bereg megye";15483;15709,5
2012;"Férfi";60;"Jász-Nagykun-Szolnok megye";11951;12007,5
2012;"Férfi";60;"Bács-Kiskun megye";15810;15851
2012;"Férfi";60;"Békés megye";11883;11888
2012;"Férfi";60;"Csongrád megye";12353;12332,5
2012;"Férfi";65;"Budapest";42615;42710
2012;"Férfi";65;"Pest megye";26975;27266,5
2012;"Férfi";65;"Fejér megye";9044;9177,5
2012;"Férfi";65;"Komárom-Esztergom megye";6702;6788
2012;"Férfi";65;"Veszprém megye";8246;8321
2012;"Férfi";65;"Gyõr-Moson-Sopron megye";10072;10278,5
2012;"Férfi";65;"Vas megye";6091;6140
2012;"Férfi";65;"Zala megye";6723;6800
2012;"Férfi";65;"Baranya megye";8254;8308
2012;"Férfi";65;"Somogy megye";7533;7571,5
2012;"Férfi";65;"Tolna megye";5212;5265,5
2012;"Férfi";65;"Borsod-Abaúj-Zemplén megye";13573;13613
2012;"Férfi";65;"Heves megye";7039;7071,5
2012;"Férfi";65;"Nógrád megye";4648;4659,5
2012;"Férfi";65;"Hajdú-Bihar megye";10842;10944,5
2012;"Férfi";65;"Szabolcs-Szatmár-Bereg megye";9488;9794
2012;"Férfi";65;"Jász-Nagykun-Szolnok megye";8658;8732
2012;"Férfi";65;"Bács-Kiskun megye";11999;12120
2012;"Férfi";65;"Békés megye";8536;8656
2012;"Férfi";65;"Csongrád megye";9758;9853,5
2012;"Férfi";70;"Budapest";29611;30601,5
2012;"Férfi";70;"Pest megye";18217;18866,5
2012;"Férfi";70;"Fejér megye";6640;6758,5
2012;"Férfi";70;"Komárom-Esztergom megye";5169;5265,5
2012;"Férfi";70;"Veszprém megye";6413;6515,5
2012;"Férfi";70;"Gyõr-Moson-Sopron megye";7234;7427
2012;"Férfi";70;"Vas megye";4515;4612
2012;"Férfi";70;"Zala megye";5051;5192,5
2012;"Férfi";70;"Baranya megye";6862;6900
2012;"Férfi";70;"Somogy megye";5618;5773
2012;"Férfi";70;"Tolna megye";3918;4016
2012;"Férfi";70;"Borsod-Abaúj-Zemplén megye";10921;10964
2012;"Férfi";70;"Heves megye";5215;5321,5
2012;"Férfi";70;"Nógrád megye";3728;3761
2012;"Férfi";70;"Hajdú-Bihar megye";8310;8431,5
2012;"Férfi";70;"Szabolcs-Szatmár-Bereg megye";7149;7175,5
2012;"Férfi";70;"Jász-Nagykun-Szolnok megye";6911;6949,5
2012;"Férfi";70;"Bács-Kiskun megye";8599;8750
2012;"Férfi";70;"Békés megye";6637;6720
2012;"Férfi";70;"Csongrád megye";7259;7384
2012;"Férfi";75;"Budapest";21109;21028
2012;"Férfi";75;"Pest megye";11648;11721,5
2012;"Férfi";75;"Fejér megye";4865;4837,5
2012;"Férfi";75;"Komárom-Esztergom megye";3446;3464
2012;"Férfi";75;"Veszprém megye";4347;4357,5
2012;"Férfi";75;"Gyõr-Moson-Sopron megye";4804;4808
2012;"Férfi";75;"Vas megye";2879;2881
2012;"Férfi";75;"Zala megye";3556;3514,5
2012;"Férfi";75;"Baranya megye";4801;4831,5
2012;"Férfi";75;"Somogy megye";3630;3620,5
2012;"Férfi";75;"Tolna megye";2891;2878
2012;"Férfi";75;"Borsod-Abaúj-Zemplén megye";7905;7874,5
2012;"Férfi";75;"Heves megye";3994;3930
2012;"Férfi";75;"Nógrád megye";2564;2548,5
2012;"Férfi";75;"Hajdú-Bihar megye";5904;5918
2012;"Férfi";75;"Szabolcs-Szatmár-Bereg megye";5258;5167,5
2012;"Férfi";75;"Jász-Nagykun-Szolnok megye";5046;5022,5
2012;"Férfi";75;"Bács-Kiskun megye";6235;6208,5
2012;"Férfi";75;"Békés megye";5096;4996,5
2012;"Férfi";75;"Csongrád megye";5012;5014,5
2012;"Férfi";80;"Budapest";15719;15697
2012;"Férfi";80;"Pest megye";6974;7047
2012;"Férfi";80;"Fejér megye";2895;2943,5
2012;"Férfi";80;"Komárom-Esztergom megye";1946;1954,5
2012;"Férfi";80;"Veszprém megye";2731;2779
2012;"Férfi";80;"Gyõr-Moson-Sopron megye";3319;3318
2012;"Férfi";80;"Vas megye";1952;1966,5
2012;"Férfi";80;"Zala megye";2264;2294
2012;"Férfi";80;"Baranya megye";2978;2984,5
2012;"Férfi";80;"Somogy megye";2368;2382
2012;"Férfi";80;"Tolna megye";1720;1741,5
2012;"Férfi";80;"Borsod-Abaúj-Zemplén megye";4477;4557,5
2012;"Férfi";80;"Heves megye";2321;2357
2012;"Férfi";80;"Nógrád megye";1442;1471,5
2012;"Férfi";80;"Hajdú-Bihar megye";3624;3688,5
2012;"Férfi";80;"Szabolcs-Szatmár-Bereg megye";3201;3254,5
2012;"Férfi";80;"Jász-Nagykun-Szolnok megye";3065;3111
2012;"Férfi";80;"Bács-Kiskun megye";4074;4084
2012;"Férfi";80;"Békés megye";3030;3071,5
2012;"Férfi";80;"Csongrád megye";3233;3241,5
2012;"Férfi";85;"Budapest";10267;10411
2012;"Férfi";85;"Pest megye";3887;3968
2012;"Férfi";85;"Fejér megye";1469;1507,5
2012;"Férfi";85;"Komárom-Esztergom megye";1109;1116,5
2012;"Férfi";85;"Veszprém megye";1424;1472
2012;"Férfi";85;"Gyõr-Moson-Sopron megye";1913;1935,5
2012;"Férfi";85;"Vas megye";1202;1205
2012;"Férfi";85;"Zala megye";1342;1362
2012;"Férfi";85;"Baranya megye";1534;1556,5
2012;"Férfi";85;"Somogy megye";1363;1405
